"date","poll","unit","region_id","process_id","source","timezone","value","region_name","country"
2020-08-14,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.55072929709138,"Berlin","DE"
2020-08-13,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",1.71602003691608,"Berlin","DE"
2020-08-12,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",3.09419465296126,"Berlin","DE"
2020-08-11,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-3.12056374837699,"Berlin","DE"
2020-08-10,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.71445212620644,"Berlin","DE"
2020-08-09,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-6.9771243943293,"Berlin","DE"
2020-08-08,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.73305445838173,"Berlin","DE"
2020-08-07,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",2.69907894887206,"Berlin","DE"
2020-08-06,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.38365371289409,"Berlin","DE"
2020-08-05,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-2.23818350340409,"Berlin","DE"
2020-08-04,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-1.8873171846691,"Berlin","DE"
2020-08-03,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-7.26642781251452,"Berlin","DE"
2020-08-02,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-11.3538376396319,"Berlin","DE"
2020-08-01,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-13.1040753566356,"Berlin","DE"
2020-07-31,"no2","Δ µg/m3","berlin","anomaly_gbm_lag1_city_mad_pbl","eea","Europe/Berlin",-13.3652554158338,"Berlin","DE"
